file	key	main_line	main_value	lc1_line	lc1_value	evidence_class
scripts/gpt_oss20b_e1_diag.py	assignment::E13_CONSTRUCTIONS	0	ABSENT	74	('p1', 'p2', 'p3', 'p4')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E13_FRAME_CLOSE	0	ABSENT	78	'\n\nPassage:\n'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E13_FRAME_OPEN	0	ABSENT	77	'The following are writing-craft guidelines...\n\n'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E13_LIST_LINE_RE	0	ABSENT	89	re.compile('^(?:[-+*•‣◦–—]|\\d{1,4}[.)]|[A-Za-z][.)])\\s+')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E13_ORDER_PATH	0	ABSENT	54	REPO_ROOT / 'orders' / 'MOE_E1_3_TEACHER_REDESIGN.md'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E13_OUTPUT	0	ABSENT	57	REPO_ROOT / 'artifacts' / 'moe_e1_3'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E13_P1_CONTENT_TOKENS	0	ABSENT	79	2048	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E13_P4_CONTENT_TOKENS	0	ABSENT	80	512	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E13_PREFIX_ARRAYS	0	ABSENT	83	E13_OUTPUT / 'teacher_prefixes.npz'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E13_PREFIX_MANIFEST	0	ABSENT	82	E13_OUTPUT / 'prefix_manifest.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E13_REPORT	0	ABSENT	85	E13_OUTPUT / 'MOE_E1_3_REPORT.md'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E13_RESUME_SCRIPT	0	ABSENT	87	E13_OUTPUT / 'GPU_E13_RESUME_COMMANDS.sh'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E13_SEED	0	ABSENT	76	e1.DEFAULT_SEED	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E13_SELECTION	0	ABSENT	84	E13_OUTPUT / 'selection.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E13_SENTENCE_END_RE	0	ABSENT	94	"re.compile('[.!?]+(?:[\\""\'”’)]*)?(?=\\s|$)')"	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E13_SETEXT_OR_RULE_RE	0	ABSENT	93	re.compile('^(?:=+|-{3,}|\\*{3,}|_{3,})$')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E13_SWEEP_SCRIPT	0	ABSENT	86	E13_OUTPUT / 'GPU_E13_SWEEP_COMMANDS.sh'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E13_WINDOWS	0	ABSENT	73	(11, 13, 15, 1)	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E13_WORD_RE	0	ABSENT	95	"re.compile(""[A-Za-z]+(?:[-'’][A-Za-z]+)*"")"	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::E1_OUTPUT	0	ABSENT	55	REPO_ROOT / 'artifacts' / 'moe_e1'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::GPU_WRAPPER	0	ABSENT	97	'flock -w 7200 /tmp/forge-gpu.lock timeout --signal=TERM --kill-after=5s 590s env CUDA_VISIBLE_DEVICES=0 PYTHONDONTWRITEBYTECODE=1 HF_HUB_OFFLINE=1 TRANSFORMERS_OFFLINE=1'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::MEAN_NLL_AGREEMENT_ATOL	0	ABSENT	70	0.02	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::NAMED_WINDOWS	0	ABSENT	65	(11, 13, 15)	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::N_TARGETS	0	ABSENT	69	e1.WINDOW_TOKENS - 1	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::ORDER_PATH	0	ABSENT	53	REPO_ROOT / 'orders' / 'MOE_E1_2_DIAG_TEACHER_ARM.md'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::OUTPUT	0	ABSENT	56	REPO_ROOT / 'artifacts' / 'moe_e1_diag'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::PATH_KINDS	0	ABSENT	67	('e1', 'established')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::PREFIX_KINDS	0	ABSENT	66	('guide2048', 'wikitext2048', 'guide256')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::PROFILE_NLL_P99_ATOL	0	ABSENT	71	0.1	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::REALTEXT_PATH	0	ABSENT	61	SCRIPT_DIR / 'gpt_oss20b_realtext_ppl_gate.py'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::REPO_ROOT	0	ABSENT	46	SCRIPT_PATH.parents[1]	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::RT1_MANIFEST	0	ABSENT	58	REPO_ROOT / 'artifacts' / 'moe_rt1' / 'corpora_manifest.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::RT1_WINDOWS	0	ABSENT	59	REPO_ROOT / 'artifacts' / 'moe_rt1' / 'corpus_windows.npz'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::SAMPLE_POSITIONS	0	ABSENT	68	(1, 74, 146, 219, 291, 364, 436, 509)	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::SCRIPT_DIR	0	ABSENT	45	SCRIPT_PATH.parent	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::SCRIPT_PATH	0	ABSENT	44	Path(__file__).resolve()	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::STREAM_PATH	0	ABSENT	62	SCRIPT_DIR / 'gpt_oss20b_stream_forward_smoke.py'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment::_WIKITEXT_PREFIX_CACHE	0	ABSENT	123	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	assignment:load_wikitext_prefix:_WIKITEXT_PREFIX_CACHE	0	ABSENT	383	(prefix.copy(), dict(source))	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	cli:parse_args:'--attempt'	0	ABSENT	149	default=0	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	cli:parse_args:'--construction'	0	ABSENT	152	choices=E13_CONSTRUCTIONS	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	cli:parse_args:'--e13-output-dir'	0	ABSENT	150	default=E13_OUTPUT	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	cli:parse_args:'--e13-window-index'	0	ABSENT	151	choices=E13_WINDOWS	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	cli:parse_args:'--model-dir'	0	ABSENT	145	default=e1.SNAPSHOT	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	cli:parse_args:'--output-dir'	0	ABSENT	144	default=OUTPUT	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	cli:parse_args:'--path-kind'	0	ABSENT	148	choices=PATH_KINDS	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	cli:parse_args:'--prefix-kind'	0	ABSENT	147	choices=PREFIX_KINDS	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	cli:parse_args:'--require-c0'	0	ABSENT	158	action='store_true'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	cli:parse_args:'--require-complete'	0	ABSENT	159	action='store_true'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	cli:parse_args:'--score-kind'	0	ABSENT	153	choices=('c0', 'sweep')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	cli:parse_args:'--window-index'	0	ABSENT	146	choices=NAMED_WINDOWS	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	cli:parse_args:'mode'	0	ABSENT	130	choices=('self-test', 'audit', 'score', 'analyze', 'analyze-e12', 'prepare-e13', 'self-test-e13', 'score-e13', 'analyze-e13')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	env::'HF_HUB_OFFLINE'	0	ABSENT	41	os.environ.setdefault('HF_HUB_OFFLINE', '1')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	env::'PYTHONDONTWRITEBYTECODE'	0	ABSENT	40	os.environ.setdefault('PYTHONDONTWRITEBYTECODE', '1')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	env::'TRANSFORMERS_OFFLINE'	0	ABSENT	42	os.environ.setdefault('TRANSFORMERS_OFFLINE', '1')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	env:cuda_probe:'CUDA_VISIBLE_DEVICES'	0	ABSENT	276	os.environ.get('CUDA_VISIBLE_DEVICES', '')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	parameter:e13_score_receipt_path:attempt	0	ABSENT	1404	0	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	parameter:e13_score_receipt_path:construction	0	ABSENT	1404	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	parameter:e13_score_receipt_path:window_index	0	ABSENT	1404	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	parameter:load_e13_prepared:output	0	ABSENT	1369	E13_OUTPUT	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	parameter:p3_same_file_prefixes:secondary_files	0	ABSENT	685	()	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	parameter:p3_same_file_prefixes:secondary_split_label	0	ABSENT	685	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_e1_diag.py	parameter:receipt_path:attempt	0	ABSENT	309	0	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::ADDRESS_RULES	0	ABSENT	81	(ADDRESS_RULE_E1, ADDRESS_RULE_E11)	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::ADDRESS_RULE_E1	0	ABSENT	79	'e1'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::ADDRESS_RULE_E11	0	ABSENT	80	'e11'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::BACKENDS	0	ABSENT	91	(BACKEND_HISTORICAL, BACKEND_E14_APA)	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::BACKEND_E14_APA	0	ABSENT	90	'e14-apa'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::BACKEND_HISTORICAL	0	ABSENT	89	'historical-standard'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::CORPUS_ROOTS	0	ABSENT	100	(Path('/mnt/Shared/01 - Narrative Project/01 - Narrative Research/Methodology/GUIDELINES/Active_Guides'), Path('/mnt/Shared/01 - Narrative Project/01 - Narrative Research/Methodology/GUIDELINES/Active_J_Guides'), Path('/mnt/Shared/01 - Narrative Project/01 - Narrative Research/Methodology/GUIDELINES/Active_O_Guides'))	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::DEFAULT_BOOTSTRAP_RESAMPLES	0	ABSENT	153	2000	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::DEFAULT_OUTPUT_DIR	0	ABSENT	66	REPO_ROOT / 'artifacts' / 'moe_e1'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::DEFAULT_SEED	0	ABSENT	152	20260827	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::E11_HIGH_FIRING_WIKITEXT_WINDOWS	0	ABSENT	151	(5, 13, 11, 15)	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::E11_ORDER_PATH	0	ABSENT	60	REPO_ROOT / 'orders' / 'MOE_E1_1_AMENDED_ADDRESS_GATE.md'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::E12_DIAG_ANALYSIS_PATH	0	ABSENT	67	REPO_ROOT / 'artifacts' / 'moe_e1_diag' / 'analysis.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::E13_ORDER_PATH	0	ABSENT	61	REPO_ROOT / 'orders' / 'MOE_E1_3_TEACHER_REDESIGN.md'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::E13_OUTPUT_DIR	0	ABSENT	68	REPO_ROOT / 'artifacts' / 'moe_e1_3'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::E13_PREFIX_ARRAYS_PATH	0	ABSENT	70	E13_OUTPUT_DIR / 'teacher_prefixes.npz'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::E13_PREFIX_MANIFEST_PATH	0	ABSENT	69	E13_OUTPUT_DIR / 'prefix_manifest.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::E13_RESUME_PATH	0	ABSENT	72	E13_OUTPUT_DIR / 'GPU_E13_RESUME_COMMANDS.sh'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::E13_SELECTION_PATH	0	ABSENT	71	E13_OUTPUT_DIR / 'selection.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::E14_APA_BULK_BITS	0	ABSENT	94	8	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::E14_APA_LAYER_SCOPE	0	ABSENT	92	'full'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::E14_APA_REFINE_PERCENTILE	0	ABSENT	93	0.15	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::E14_CHAIN_PATH	0	ABSENT	77	E14_OUTPUT_DIR / 'GPU_E14_CHAIN_COMMANDS.sh'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::E14_ORDER_PATH	0	ABSENT	62	REPO_ROOT / 'orders' / 'MOE_E1_4_BACKEND_FIX.md'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::E14_OUTPUT_DIR	0	ABSENT	73	REPO_ROOT / 'artifacts' / 'moe_e1_4'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::E14_PREFIX_ARRAYS_PATH	0	ABSENT	75	E14_OUTPUT_DIR / 'teacher_prefixes_e14.npz'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::E14_PREFIX_MANIFEST_PATH	0	ABSENT	74	E14_OUTPUT_DIR / 'teacher_prefix_manifest_e14.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::E14_SELECTION_PATH	0	ABSENT	76	E14_OUTPUT_DIR / 'teacher_selection_e14.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::EVAL_FIXES	0	ABSENT	84	(EVAL_FIX_ORIGINAL, EVAL_FIX_E12)	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::EVAL_FIX_E12	0	ABSENT	83	'e12'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::EVAL_FIX_ORIGINAL	0	ABSENT	82	'original'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::EVAL_INDICES	0	ABSENT	132	tuple(range(1, N_KEY_WINDOWS, 2))	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::EXPERTPACK_DIRNAME	0	ABSENT	78	'expertpack_narrative_v0'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::EXPERTS_PER_TOKEN	0	ABSENT	122	4	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::FIT_INDICES	0	ABSENT	131	tuple(range(0, N_KEY_WINDOWS, 2))	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::FORBIDDEN_DIRECTORY_TERMS	0	ABSENT	114	('consciousness', 'rcft', 'thesis')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::FPR_CAPS	0	ABSENT	146	{'generic': 0.02, 'code': 0.05, 'grm': 0.05}	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::G3_IMPROVEMENT_FLOOR	0	ABSENT	147	0.1	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::G4_RECOVERY_FLOOR	0	ABSENT	148	0.25	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::G5_FIRE_CAPS	0	ABSENT	150	{'generic': 0.02, 'code': 0.05}	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::G5_WIKITEXT_PPL_DELTA_CAP_PCT	0	ABSENT	149	0.5	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::GPU_WRAPPER	0	ABSENT	155	'flock -w 7200 /tmp/forge-gpu.lock timeout --signal=TERM --kill-after=5s 590s env CUDA_VISIBLE_DEVICES=0 PYTHONDONTWRITEBYTECODE=1 HF_HUB_OFFLINE=1 TRANSFORMERS_OFFLINE=1'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::HIDDEN_DIM	0	ABSENT	120	2880	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::INNER_TRAIN_INDICES	0	ABSENT	133	(0, 4, 8, 12)	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::INNER_VALIDATION_INDICES	0	ABSENT	134	(2, 6, 10, 14)	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::K4_ALPHA_GRID	0	ABSENT	144	(0.0001, 0.001, 0.01, 0.1, 1.0)	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::KEY_WINDOWS_PER_CHUNK	0	ABSENT	126	8	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::NEGATIVE_CORPORA	0	ABSENT	135	('generic', 'code', 'grm')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::N_BEHAVIORAL_WINDOWS	0	ABSENT	130	16	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::N_EXPERTS	0	ABSENT	121	32	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::N_FILES	0	ABSENT	116	35	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::N_HELDOUT_FILES	0	ABSENT	118	10	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::N_KEY_WINDOWS	0	ABSENT	125	16	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::N_LAYERS	0	ABSENT	119	24	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::N_PAIR_TRAIN	0	ABSENT	127	48	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::N_PAIR_VALIDATION	0	ABSENT	128	16	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::N_PAIR_WINDOWS	0	ABSENT	129	N_PAIR_TRAIN + N_PAIR_VALIDATION	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::N_TRAIN_FILES	0	ABSENT	117	25	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::ORDER_PATH	0	ABSENT	59	REPO_ROOT / 'orders' / 'MOE_E1_NARRATIVE_EXPERT.md'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::PREFIX_TOKENS	0	ABSENT	124	2048	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::RECALL_FLOOR	0	ABSENT	145	0.5	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::REPO_ROOT	0	ABSENT	55	SCRIPT_PATH.parents[1]	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::RT1_DIR	0	ABSENT	63	REPO_ROOT / 'artifacts' / 'moe_rt1'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::RT2_1_DIR	0	ABSENT	65	REPO_ROOT / 'artifacts' / 'moe_rt2_1'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::RT2_CORPUS_FOR_NEGATIVE	0	ABSENT	136	{'generic': 'generic', 'code': 'code', 'grm': 'domain'}	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::RT2_DIR	0	ABSENT	64	REPO_ROOT / 'artifacts' / 'moe_rt2'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::SCRIPT_DIR	0	ABSENT	54	SCRIPT_PATH.parent	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::SCRIPT_PATH	0	ABSENT	53	Path(__file__).resolve()	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::SNAPSHOT	0	ABSENT	95	Path('/home/vader/.cache/huggingface/hub/models--openai--gpt-oss-20b/snapshots/6cee5e81ee83917806bbde320786a8fb61efebee')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::TAU_GRID	0	ABSENT	138	(('p90', 0.9), ('p95', 0.95), ('p99', 0.99), ('p99.5', 0.995))	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::TEACHER_RULES	0	ABSENT	88	(TEACHER_RULE_ORIGINAL, TEACHER_RULE_E13, TEACHER_RULE_E14)	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::TEACHER_RULE_E13	0	ABSENT	86	'e13'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::TEACHER_RULE_E14	0	ABSENT	87	'e14'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::TEACHER_RULE_ORIGINAL	0	ABSENT	85	'original'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/gpt_oss20b_expert_e1.py	assignment::WINDOW_TOKENS	0	ABSENT	123	512	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
